date,price,usd_brl,rainfall_index,supply_index,day,month,year,day_of_week,day_of_year,week_of_year,quarter,price_lag_1,price_lag_5,price_lag_20,rolling_mean_5,rolling_mean_20,rolling_std_20
2025-02-28,157.76,5.395,57.55,101.44,28,2,2025,4,59,9,1,158.34,155.91,158.55,159.206,160.7455,2.3752661346692947
2025-03-03,156.29,5.492,66.58,101.36,3,3,2025,0,62,10,1,157.76,158.69,161.87,159.57599999999996,160.706,2.4198486251006632
2025-03-04,157.52,5.417,63.28,103.2,4,3,2025,1,63,10,1,156.29,162.95,158.89,159.096,160.427,2.593991234814879
2025-03-05,155.63,5.384,61.36,103.68,5,3,2025,2,64,10,1,157.52,160.14,158.72,158.01,160.3585,2.6541075911205656
2025-03-06,156.73,5.485,59.43,102.53,6,3,2025,3,65,10,1,155.63,158.34,161.2,157.108,160.204,2.8380690247868188
2025-03-07,156.03,5.495,62.38,104.86,7,3,2025,4,66,10,1,156.73,157.76,159.53,156.786,159.98049999999998,2.930023306891635
2025-03-10,153.59,5.524,64.62,103.81,10,3,2025,0,69,11,1,156.03,156.29,162.5,156.44,159.8055,3.0599853370790506
2025-03-11,157.15,5.499,58.18,104.8,11,3,2025,1,70,11,1,153.59,157.52,162.59,155.9,159.36,3.287211264083574
2025-03-12,163.45,5.519,60.99,103.69,12,3,2025,2,71,11,1,157.15,155.63,162.87,155.826,159.088,3.230454750452024
2025-03-13,149.72,5.501,63.96,102.8,13,3,2025,3,72,11,1,163.45,156.73,163.21,157.39000000000001,159.11700000000002,3.268571392420487
2025-03-14,156.19,5.475,54.07,104.16,14,3,2025,4,73,11,1,149.72,156.03,164.89,155.988,158.4425,3.737713732664655
2025-03-17,152.46,5.47,60.39,102.1,17,3,2025,0,76,12,1,156.19,153.59,157.73,156.02,158.0075,3.442448447801542
2025-03-18,155.65,5.455,59.0,104.81,18,3,2025,1,77,12,1,152.46,157.15,160.45,155.794,157.744,3.65964968124759
2025-03-19,153.94,5.395,59.95,102.59,19,3,2025,2,78,12,1,155.65,163.45,162.62,155.494,157.504,3.630123094909119
2025-03-20,155.63,5.422,58.56,105.37,20,3,2025,3,79,12,1,153.94,149.72,163.26,153.59199999999998,157.07,3.502928098482775
2025-03-21,156.96,5.478,60.7,103.47,21,3,2025,4,80,12,1,155.63,156.19,155.91,154.774,156.6885,3.1952782186719357
2025-03-24,153.28,5.524,66.65,105.55,24,3,2025,0,83,13,1,156.96,152.46,158.69,154.928,156.74099999999999,3.190436201818988
2025-03-25,157.76,5.618,58.68,102.26,25,3,2025,1,84,13,1,153.28,155.65,162.95,155.092,156.4705,3.2453634538139156
2025-03-26,147.18,5.524,60.72,102.9,26,3,2025,2,85,13,1,157.76,153.94,160.14,155.51399999999998,156.21099999999998,2.88779081469839
2025-03-27,157.62,5.608,66.57,104.45,27,3,2025,3,86,13,1,147.18,155.63,158.34,154.162,155.56300000000002,3.3730450088254025
2025-03-28,155.19,5.624,57.55,105.6,28,3,2025,4,87,13,1,157.62,156.96,157.76,154.56,155.527,3.345576970141462
2025-03-31,155.74,5.543,65.48,106.3,31,3,2025,0,90,14,1,155.19,153.28,156.29,154.206,155.39849999999998,3.3043978271362984
2025-04-01,150.85,5.612,59.02,103.82,1,4,2025,1,91,14,2,155.74,157.76,157.52,154.698,155.37099999999998,3.2988720560349667
2025-04-02,150.63,5.565,65.12,106.47,2,4,2025,2,92,14,2,150.85,147.18,155.63,153.316,155.0375,3.4056097297785315
2025-04-03,154.99,5.686,61.38,103.22,3,4,2025,3,93,14,2,150.63,157.62,156.73,154.006,154.7875,3.5406687964704022
2025-04-04,154.35,5.65,59.7,105.24,4,4,2025,4,94,14,2,154.99,155.19,156.03,153.48,154.7005,3.511684968184489
2025-04-07,155.46,5.534,58.0,102.12,7,4,2025,0,97,15,2,154.35,155.74,153.59,153.312,154.6165,3.4982766809995987
2025-04-08,158.27,5.641,55.91,104.09,8,4,2025,1,98,15,2,155.46,150.85,157.15,153.256,154.70999999999998,3.49438496960093
2025-04-09,151.37,5.757,58.23,99.88,9,4,2025,2,99,15,2,158.27,150.63,163.45,154.74,154.76600000000002,3.544165553930517
2025-04-10,158.02,5.641,60.96,101.63,10,4,2025,3,100,15,2,151.37,154.99,149.72,154.888,154.16199999999998,2.969012949571041
2025-04-11,155.76,5.697,57.63,103.94,11,4,2025,4,101,15,2,158.02,154.35,156.19,155.494,154.577,2.8945867807966024
2025-04-14,156.02,5.716,56.14,101.18,14,4,2025,0,104,16,2,155.76,155.46,152.46,155.776,154.5555,2.8835513100824537
2025-04-15,151.74,5.617,56.22,103.7,15,4,2025,1,105,16,2,156.02,158.27,155.65,155.888,154.7335,2.8571466719870324
2025-04-16,157.36,5.738,60.43,104.33,16,4,2025,2,106,16,2,151.74,151.37,153.94,154.582,154.53799999999998,2.924120380556093
2025-04-17,149.02,5.616,61.09,102.13,17,4,2025,3,107,16,2,157.36,158.02,155.63,155.78,154.709,2.9866402528566156
2025-04-18,158.96,5.682,54.32,101.33,18,4,2025,4,108,16,2,149.02,155.76,156.96,153.98000000000002,154.3785,3.2347801926437643
2025-04-21,153.64,5.813,53.85,101.97,21,4,2025,0,111,17,2,158.96,156.02,153.28,154.62,154.4785,3.347727076529821
2025-04-22,157.59,5.774,57.36,101.12,22,4,2025,1,112,17,2,153.64,151.74,157.76,154.144,154.4965,3.341906602050038
2025-04-23,156.35,5.739,61.22,102.31,23,4,2025,2,113,17,2,157.59,157.36,147.18,155.31400000000002,154.488,3.3333744558842215
2025-04-24,160.46,5.803,59.72,102.5,24,4,2025,3,114,17,2,156.35,149.02,157.62,155.11200000000002,154.9465,2.8743150671501625
2025-04-25,157.74,5.779,51.17,101.78,25,4,2025,4,115,17,2,160.46,158.96,155.19,157.4,155.0885,3.0763944634458134
2025-04-28,155.56,5.794,54.14,104.63,28,4,2025,0,118,18,2,157.74,153.64,155.74,157.156,155.216,3.133141016865039
2025-04-29,157.21,5.85,51.65,100.92,29,4,2025,1,119,18,2,155.56,157.59,150.85,157.54000000000002,155.20700000000002,3.131814842948009
2025-04-30,160.99,5.763,53.8,103.97,30,4,2025,2,120,18,2,157.21,156.35,150.63,157.464,155.525,2.985606700220913
2025-05-01,158.99,5.827,60.19,100.19,1,5,2025,3,121,18,2,160.99,160.46,154.99,158.392,156.043,2.990351325950552
2025-05-02,157.28,5.811,49.43,101.74,2,5,2025,4,122,18,2,158.99,157.74,154.35,158.098,156.243,3.049398732793314
2025-05-05,157.08,5.731,48.24,103.27,5,5,2025,0,125,19,2,157.28,155.56,155.46,158.006,156.3895,3.0239438782705266
2025-05-06,153.18,5.787,50.83,103.07,6,5,2025,1,126,19,2,157.08,157.21,158.27,158.31,156.47050000000002,3.0194291461141174
2025-05-07,159.27,5.969,54.57,100.61,7,5,2025,2,127,19,2,153.18,160.99,151.37,157.504,156.216,3.0737931307277093
2025-05-08,152.35,5.894,55.56,101.94,8,5,2025,3,128,19,2,159.27,158.99,158.02,157.16,156.61100000000002,2.9221349441052893
2025-05-09,158.77,5.782,54.75,101.6,9,5,2025,4,129,19,2,152.35,157.28,155.76,155.832,156.32750000000001,3.050469981043188
2025-05-12,156.72,5.774,56.82,100.02,12,5,2025,0,132,20,2,158.77,157.08,156.02,156.13000000000002,156.478,3.0949255581530046
2025-05-13,164.26,5.88,46.37,101.62,13,5,2025,1,133,20,2,156.72,153.18,151.74,156.058,156.513,3.093431240885695
2025-05-14,153.27,6.003,56.52,103.35,14,5,2025,2,134,20,2,164.26,159.27,157.36,158.274,157.139,3.334145357230217
2025-05-15,156.19,5.886,51.1,101.13,15,5,2025,3,135,20,2,153.27,152.35,149.02,157.07399999999998,156.9345,3.4435133145307386
2025-05-16,161.26,5.996,54.58,101.13,16,5,2025,4,136,20,2,156.19,158.77,158.96,157.842,157.293,2.907724920020485
2025-05-19,159.82,5.933,46.87,101.15,19,5,2025,0,139,21,2,161.26,156.72,153.64,158.34,157.40800000000002,3.0204227658048572
2025-05-20,154.22,5.945,51.35,97.81,20,5,2025,1,140,21,2,159.82,164.26,157.59,158.95999999999998,157.717,2.929401052484502
2025-05-21,155.32,5.822,51.99,100.55,21,5,2025,2,141,21,2,154.22,153.27,156.35,156.952,157.54850000000002,3.0322082885654136
2025-05-22,155.07,5.984,55.04,98.2,22,5,2025,3,142,21,2,155.32,156.19,160.46,157.36200000000002,157.497,3.0622336189167183
2025-05-23,156.15,5.898,45.27,98.7,23,5,2025,4,143,21,2,155.07,161.26,157.74,157.13799999999998,157.22750000000002,3.0246928943687847
2025-05-26,152.15,5.983,50.42,102.69,26,5,2025,0,146,22,2,156.15,159.82,155.56,156.11599999999999,157.148,3.031401621272839
2025-05-27,154.01,5.867,46.34,98.93,27,5,2025,1,147,22,2,152.15,154.22,157.21,154.58200000000002,156.97750000000002,3.2157128619496405
2025-05-28,149.21,5.937,51.74,98.06,28,5,2025,2,148,22,2,154.01,155.32,160.99,154.54000000000002,156.8175,3.282452348631246
2025-05-29,153.21,5.949,52.52,100.76,29,5,2025,3,149,22,2,149.21,155.07,158.99,153.31799999999998,156.2285,3.541046938552945
2025-05-30,153.89,5.913,54.14,97.48,30,5,2025,4,150,22,2,153.21,156.15,157.28,152.946,155.9395,3.5396721153509785
2025-06-02,152.54,5.952,47.26,98.09,2,6,2025,0,153,23,2,153.89,152.15,157.08,152.49399999999997,155.77,3.553243144239939
2025-06-03,147.11,5.903,52.22,100.51,3,6,2025,1,154,23,2,152.54,154.01,153.18,152.57199999999997,155.54299999999998,3.6097194817360974
2025-06-04,154.09,5.874,53.57,98.57,4,6,2025,2,155,23,2,147.11,149.21,159.27,151.192,155.2395,4.047487167169807
2025-06-05,154.46,6.03,42.9,96.03,5,6,2025,3,156,23,2,154.09,153.21,152.35,152.16799999999998,154.9805,3.9403158769963746
2025-06-06,149.52,5.988,50.63,99.06,6,6,2025,4,157,23,2,154.46,153.89,158.77,152.418,155.086,3.894155404676704
2025-06-09,150.06,5.857,51.36,97.53,9,6,2025,0,160,24,2,149.52,152.54,156.72,151.544,154.6235,3.981898879202506
2025-06-10,146.93,5.946,46.94,100.31,10,6,2025,1,161,24,2,150.06,147.11,164.26,151.04800000000003,154.2905,4.074744389785592
2025-06-11,148.57,5.85,43.46,96.97,11,6,2025,2,162,24,2,146.93,154.09,153.27,151.012,153.424,3.665176666954069
2025-06-12,148.35,5.814,50.84,99.34,12,6,2025,3,163,24,2,148.57,154.46,156.19,149.90800000000002,153.18900000000002,3.822853577325311
2025-06-13,154.64,5.964,43.19,100.31,13,6,2025,4,164,24,2,148.35,149.52,161.26,148.686,152.797,3.900112144134721
2025-06-16,148.66,5.766,46.31,96.26,16,6,2025,0,167,25,2,154.64,150.06,159.82,149.70999999999998,152.46599999999998,3.391860846200104
2025-06-17,152.84,5.944,46.65,97.14,17,6,2025,1,168,25,2,148.66,146.93,154.22,149.43,151.90800000000002,3.0154577203375976
2025-06-18,148.68,5.855,49.15,97.91,18,6,2025,2,169,25,2,152.84,148.57,155.32,150.612,151.839,2.9752910516604993
2025-06-19,151.77,5.851,44.3,95.94,19,6,2025,3,170,25,2,148.68,148.35,155.07,150.634,151.507,2.9366309016656507
2025-06-20,150.68,5.887,43.96,97.53,20,6,2025,4,171,25,2,151.77,154.64,156.15,151.31799999999998,151.342,2.8161369583894924
2025-06-23,153.47,5.891,46.28,96.69,23,6,2025,0,174,26,2,150.68,148.66,152.15,150.526,151.0685,2.580363652459427
2025-06-24,148.8,5.785,49.32,96.57,24,6,2025,1,175,26,2,153.47,152.84,154.01,151.488,151.13449999999997,2.625960425802542
2025-06-25,145.92,5.885,53.67,96.92,25,6,2025,2,176,26,2,148.8,148.68,149.21,150.68,150.874,2.5837740654010726
2025-06-26,148.01,5.834,40.26,96.87,26,6,2025,3,177,26,2,145.92,151.77,153.21,150.128,150.7095,2.7916595234239363
2025-06-27,149.34,5.729,46.51,96.93,27,6,2025,4,178,26,2,148.01,150.68,153.89,149.376,150.4495,2.788667810600915
2025-06-30,148.7,5.796,41.22,95.71,30,6,2025,0,181,27,2,149.34,153.47,152.54,149.108,150.222,2.6765602434522733
2025-07-01,153.2,5.896,48.47,95.7,1,7,2025,1,182,27,3,148.7,148.8,147.11,148.154,150.03000000000003,2.6389950240251436
2025-07-02,151.81,5.907,41.5,96.29,2,7,2025,2,183,27,3,153.2,145.92,154.09,149.034,150.3345,2.635683223116669
2025-07-03,159.6,5.83,42.3,96.34,3,7,2025,3,184,27,3,151.81,148.01,154.46,150.212,150.2205,2.511060742518741
2025-07-04,147.8,5.687,42.49,95.69,4,7,2025,4,185,27,3,159.6,149.34,149.52,152.53,150.4775,3.149634690594683
2025-07-07,153.71,5.795,43.95,96.78,7,7,2025,0,188,28,3,147.8,148.7,150.06,152.222,150.3915,3.200230707141969
2025-07-08,150.76,5.811,45.24,93.52,8,7,2025,1,189,28,3,153.71,153.2,146.93,153.22400000000002,150.574,3.2833269391671216
2025-07-09,152.48,5.792,45.7,95.1,9,7,2025,2,190,28,3,150.76,151.81,148.57,152.73600000000002,150.7655,3.1693175008255823
2025-07-10,154.7,5.786,43.88,95.74,10,7,2025,3,191,28,3,152.48,159.6,148.35,152.87,150.96099999999998,3.1472776874771897
2025-07-11,148.66,5.747,39.15,94.83,11,7,2025,4,192,28,3,154.7,147.8,154.64,151.89000000000001,151.2785,3.190021077308179
2025-07-14,154.58,5.707,46.06,98.53,14,7,2025,0,195,29,3,148.66,153.71,148.66,152.06199999999998,150.9795,3.1381967249038114
2025-07-15,160.09,5.66,43.24,96.09,15,7,2025,1,196,29,3,154.58,150.76,152.84,152.236,151.2755,3.186719935506517
2025-07-16,152.83,5.56,47.41,96.3,16,7,2025,2,197,29,3,160.09,152.48,148.68,154.102,151.638,3.738618658498102
2025-07-17,156.8,5.707,40.78,95.3,17,7,2025,3,198,29,3,152.83,154.7,151.77,154.172,151.8455,3.6805183773894607
2025-07-18,159.44,5.687,37.56,95.99,18,7,2025,4,199,29,3,156.8,148.66,150.68,154.592,152.097,3.8433429801597785
2025-07-21,156.15,5.704,42.82,94.18,21,7,2025,0,202,30,3,159.44,154.58,153.47,156.748,152.535,4.159512243670925
2025-07-22,153.8,5.563,47.41,95.75,22,7,2025,1,203,30,3,156.15,160.09,148.8,157.06199999999998,152.66899999999998,4.233725372092625
2025-07-23,150.6,5.693,43.36,94.6,23,7,2025,2,204,30,3,153.8,152.83,145.92,155.80400000000003,152.919,4.139820616503441
2025-07-24,159.44,5.784,42.04,95.59,24,7,2025,3,205,30,3,150.6,156.8,148.01,155.358,153.153,3.8451666174268806
2025-07-25,157.7,5.637,39.63,92.18,25,7,2025,4,206,30,3,159.44,159.44,149.34,155.886,153.7245,3.889692823751249
2025-07-28,153.87,5.62,48.65,94.35,28,7,2025,0,209,31,3,157.7,156.15,148.7,155.538,154.14249999999998,3.8426332459840067
2025-07-29,157.88,5.638,38.84,98.26,29,7,2025,1,210,31,3,153.87,153.8,153.2,155.082,154.401,3.6249702721081247
2025-07-30,156.6,5.752,39.86,97.33,30,7,2025,2,211,31,3,157.88,150.6,151.81,155.898,154.635,3.6937621671341607
2025-07-31,155.19,5.531,44.35,98.1,31,7,2025,3,212,31,3,156.6,159.44,159.6,157.098,154.87449999999998,3.6560483052757022
2025-08-01,159.84,5.611,35.81,98.24,1,8,2025,4,213,31,3,155.19,157.7,147.8,156.248,154.654,3.4850347729117805
2025-08-04,152.98,5.535,46.65,97.21,4,8,2025,0,216,32,3,159.84,153.87,153.71,156.676,155.256,3.2721558964250153
2025-08-05,160.31,5.547,44.35,95.56,5,8,2025,1,217,32,3,152.98,157.88,150.76,156.498,155.21949999999998,3.2943052538047946
2025-08-06,153.66,5.577,45.28,94.74,6,8,2025,2,218,32,3,160.31,156.6,152.48,156.98399999999998,155.697,3.3059947145471793
2025-08-07,155.77,5.67,44.06,98.07,7,8,2025,3,219,32,3,153.66,155.19,154.7,156.396,155.756,3.2557081855497945
2025-08-08,163.68,5.698,41.52,96.5,8,8,2025,4,220,32,3,155.77,159.84,148.66,156.512,155.80949999999999,3.2462196232059637
2025-08-11,160.75,5.6,38.31,100.21,11,8,2025,0,223,33,3,163.68,152.98,154.58,157.28,156.5605,3.2425647337583148
2025-08-12,157.81,5.539,41.53,95.99,12,8,2025,1,224,33,3,160.75,160.31,160.09,158.834,156.869,3.3363735433901756
2025-08-13,155.55,5.737,38.6,99.57,13,8,2025,2,225,33,3,157.81,153.66,152.83,158.334,156.755,3.2585684619222004
2025-08-14,155.53,5.531,43.7,96.45,14,8,2025,3,226,33,3,155.55,155.77,156.8,158.71200000000002,156.89100000000002,3.1407640706283058
2025-08-15,156.56,5.519,44.82,98.77,15,8,2025,4,227,33,3,155.53,163.68,159.44,158.664,156.8275,3.155504588890284
2025-08-18,155.58,5.434,47.18,99.39,18,8,2025,0,230,34,3,156.56,160.75,156.15,157.24,156.6835,3.095146072563906
2025-08-19,157.25,5.655,43.32,95.4,19,8,2025,1,231,34,3,155.58,157.81,153.8,156.206,156.65500000000003,3.102931551051005
2025-08-20,156.79,5.626,45.27,96.3,20,8,2025,2,232,34,3,157.25,155.55,150.6,156.094,156.82750000000001,3.030922866229684
2025-08-21,157.26,5.728,41.01,95.57,21,8,2025,3,233,34,3,156.79,155.53,159.44,156.342,157.137,2.654164751159364
2025-08-22,152.57,5.462,40.39,95.38,22,8,2025,4,234,34,3,157.26,156.56,157.7,156.68800000000002,157.028,2.598794457351351
2025-08-25,155.12,5.663,43.79,98.32,25,8,2025,0,237,35,3,152.57,155.58,153.87,155.89,156.7715,2.776093952221419
2025-08-26,159.13,5.569,40.81,97.13,26,8,2025,1,238,35,3,155.12,157.25,157.88,155.79799999999997,156.834,2.7208539681083237
2025-08-27,152.55,5.623,43.14,97.62,27,8,2025,2,239,35,3,159.13,156.79,156.6,156.174,156.8965,2.7602179071077195
2025-08-28,155.4,5.455,38.52,98.48,28,8,2025,3,240,35,3,152.55,157.26,155.19,155.326,156.694,2.926658594079132
2025-08-29,155.1,5.677,39.19,94.98,29,8,2025,4,241,35,3,155.4,152.57,159.84,154.954,156.7045,2.921350579870166
2025-09-01,156.03,5.633,44.63,99.81,1,9,2025,0,244,36,3,155.1,155.12,152.98,155.46,156.4675,2.8448584739532725
2025-09-02,154.62,5.58,45.56,97.48,2,9,2025,1,245,36,3,156.03,159.13,160.31,155.642,156.62,2.727393203077259
2025-09-03,160.65,5.634,39.06,98.92,3,9,2025,2,246,36,3,154.62,152.55,153.66,154.74,156.3355,2.6167466240961477
2025-09-04,156.78,5.541,44.91,99.18,4,9,2025,3,247,36,3,160.65,155.4,155.77,156.35999999999999,156.685,2.7058756730264237
2025-09-05,152.13,5.561,40.75,100.43,5,9,2025,4,248,36,3,156.78,155.1,163.68,156.63600000000002,156.7355,2.6973114782145093
2025-09-08,157.92,5.576,42.87,98.34,8,9,2025,0,251,37,3,152.13,156.03,160.75,156.042,156.158,2.345754507724156
2025-09-09,153.43,5.486,47.84,95.45,9,9,2025,1,252,37,3,157.92,154.62,157.81,156.42000000000002,156.0165,2.1295719238685886
2025-09-10,154.76,5.684,45.78,98.85,10,9,2025,2,253,37,3,153.43,160.65,155.55,156.182,155.79749999999999,2.160416321960352
2025-09-11,157.51,5.715,45.81,99.2,11,9,2025,3,254,37,3,154.76,156.78,155.53,155.004,155.75799999999998,2.172368583629421
2025-09-12,154.68,5.591,49.78,97.48,12,9,2025,4,255,37,3,157.51,152.13,156.56,155.15,155.857,2.206283133040728
2025-09-15,159.94,5.674,40.89,99.39,15,9,2025,0,258,38,3,154.68,157.92,155.58,155.66,155.763,2.214787859624504
2025-09-16,155.59,5.64,39.99,98.76,16,9,2025,1,259,38,3,159.94,153.43,157.25,156.064,155.98100000000002,2.402452475017738
2025-09-17,156.66,5.691,41.0,97.43,17,9,2025,2,260,38,3,155.59,154.76,156.79,156.496,155.89799999999997,2.384914430768396
2025-09-18,155.91,5.635,42.73,100.59,18,9,2025,3,261,38,3,156.66,157.51,157.26,156.876,155.8915,2.382531327453613
2025-09-19,157.63,5.627,35.48,98.88,19,9,2025,4,262,38,3,155.91,154.68,152.57,156.55599999999998,155.824,2.3607434154660587
2025-09-22,162.37,5.773,43.29,99.25,22,9,2025,0,265,39,3,157.63,159.94,155.12,157.14600000000002,156.077,2.2627651923634033
2025-09-23,161.27,5.706,42.22,99.31,23,9,2025,1,266,39,3,162.37,155.59,159.13,157.632,156.4395,2.649129896873293
2025-09-24,164.47,5.863,46.97,101.99,24,9,2025,2,267,39,3,161.27,156.66,152.55,158.768,156.54649999999998,2.802309714650328
2025-09-25,166.35,5.736,45.57,100.22,25,9,2025,3,268,39,3,164.47,155.91,155.4,160.33,157.1425,3.153205344938603
2025-09-26,157.66,5.68,42.35,100.54,26,9,2025,4,269,39,3,166.35,157.63,155.1,162.41799999999998,157.69,3.7322069102654374
2025-09-29,161.57,5.842,46.86,99.9,29,9,2025,0,272,40,3,157.66,162.37,156.03,162.42400000000004,157.818,3.682269894905547
2025-09-30,158.14,5.813,47.45,101.39,30,9,2025,1,273,40,3,161.57,161.27,154.62,162.26399999999998,158.095,3.7484670550957184
2025-10-01,160.25,5.831,42.35,102.86,1,10,2025,2,274,40,4,158.14,164.47,160.65,161.63799999999998,158.27100000000002,3.658270946194306
2025-10-02,161.42,5.876,43.44,101.94,2,10,2025,3,275,40,4,160.25,166.35,156.78,160.794,158.251,3.645651916285586
2025-10-03,160.9,5.759,37.5,102.13,3,10,2025,4,276,40,4,161.42,157.66,152.13,159.808,158.483,3.694426955062921
2025-10-06,161.16,5.808,41.87,102.15,6,10,2025,0,279,41,4,160.9,161.57,157.92,160.456,158.9215,3.4102219020221987
2025-10-07,164.58,5.817,43.22,99.3,7,10,2025,1,280,41,4,161.16,158.14,153.43,160.374,159.08350000000002,3.4369942115903287
2025-10-08,161.3,5.751,46.21,100.18,8,10,2025,2,281,41,4,164.58,160.25,154.76,161.66199999999998,159.64100000000002,3.3754452337868486
2025-10-09,168.23,5.835,42.78,101.32,9,10,2025,3,282,41,4,161.3,161.42,157.51,161.872,159.96800000000002,3.189361592607412
2025-10-10,164.31,5.959,44.43,100.66,10,10,2025,4,283,41,4,168.23,160.9,154.68,163.234,160.50400000000002,3.625505264239776
2025-10-13,175.27,5.894,42.37,100.28,13,10,2025,0,286,42,4,164.31,161.16,159.94,163.916,160.9855,3.4463657059175508
2025-10-14,165.74,5.795,47.41,99.19,14,10,2025,1,287,42,4,175.27,164.58,155.59,166.738,161.752,4.684098070794267
2025-10-15,167.4,5.792,48.44,100.1,15,10,2025,2,288,42,4,165.74,161.3,156.66,166.97000000000003,162.2595,4.528607866718237
2025-10-16,164.85,6.028,48.51,101.85,16,10,2025,3,289,42,4,167.4,168.23,155.91,168.19,162.79649999999998,4.466014678126196
2025-10-17,173.25,5.917,47.3,102.25,17,10,2025,4,290,42,4,164.85,164.31,157.63,167.51399999999998,163.24349999999998,4.178625151634179
2025-10-20,172.65,5.889,42.32,101.27,20,10,2025,0,293,43,4,173.25,175.27,162.37,169.302,164.0245,4.519994731014112
2025-10-21,170.27,5.926,45.7,102.69,21,10,2025,1,294,43,4,172.65,165.74,161.27,168.77800000000002,164.5385,4.891209381175592
2025-10-22,165.68,5.852,46.6,102.03,22,10,2025,2,295,43,4,170.27,167.4,164.47,169.68400000000003,164.9885,4.987730498562364
2025-10-23,170.97,6.065,46.77,104.41,23,10,2025,3,296,43,4,165.68,164.85,166.35,169.34,165.04900000000004,4.988448656643999
2025-10-24,167.05,5.947,48.61,102.63,24,10,2025,4,297,43,4,170.97,173.25,157.66,170.56400000000002,165.28,5.156019476503006
2025-10-27,174.33,6.08,53.82,104.02,27,10,2025,0,300,44,4,167.05,172.65,161.57,169.324,165.7495,4.8436941915262555
2025-10-28,172.69,5.997,51.84,103.37,28,10,2025,1,301,44,4,174.33,170.27,158.14,169.66,166.3875,5.097894173084792
2025-10-29,172.5,6.102,45.7,101.05,29,10,2025,2,302,44,4,172.69,165.68,160.25,170.144,167.115,4.893051464224554
2025-10-30,164.19,6.028,51.7,103.1,30,10,2025,3,303,44,4,172.5,170.97,161.42,171.50799999999998,167.72750000000002,4.753192694331269
2025-10-31,168.89,6.078,51.73,101.46,31,10,2025,4,304,44,4,164.19,167.05,160.9,170.152,167.86599999999999,4.597537556009487
2025-11-03,173.94,6.076,47.17,103.23,3,11,2025,0,307,45,4,168.89,174.33,161.16,170.51999999999998,168.26550000000003,4.297741726458019
2025-11-04,174.92,6.076,53.13,102.35,4,11,2025,1,308,45,4,173.94,172.69,164.58,170.442,168.9045,4.132582313628695
2025-11-05,174.74,6.063,49.77,104.1,5,11,2025,2,309,45,4,174.92,172.5,161.3,170.88799999999998,169.42149999999998,4.209173284246082
2025-11-06,167.95,6.029,45.57,101.58,6,11,2025,3,310,45,4,174.74,164.19,168.23,171.33599999999998,170.0935,3.906281412501211
